Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed,Bacterium
1280,1280.51815,Staphylococcus aureus 14-00724,ciprofloxacin,Resistant,,,,,,,,,EUCAST,,,,,Laboratory Method,,28961857.0,Staphylococcus aureus
1280,1280.30453,Staphylococcus aureus strain HICF0943,erythromycin,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.8801,Staphylococcus aureus C00001089,tetracycline,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.25994,Staphylococcus aureus strain 1519-62,erythromycin,Susceptible,1,,1,mg/L,Broth dilution,,VITEK 2,BioMerieux,EUCAST,2016.0,,,,Laboratory Method,,29729180.0,Staphylococcus aureus
1280,1280.29689,Staphylococcus aureus strain HICF0006,ciprofloxacin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.29759,Staphylococcus aureus strain HICF0086,ciprofloxacin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.8819,Staphylococcus aureus C00001223,ciprofloxacin,Resistant,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.59465,Staphylococcus aureus CFSA12SA030,ciprofloxacin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.8179,Staphylococcus aureus C00013172,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.59335,Staphylococcus aureus CFSA15SA071,erythromycin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.8733,Staphylococcus aureus C00000863,erythromycin,Resistant,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.9838,Staphylococcus aureus C00003286,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.9837,Staphylococcus aureus C00003285,ciprofloxacin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.8436,Staphylococcus aureus C00003226,ciprofloxacin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.9258,Staphylococcus aureus 101_07,ciprofloxacin,Resistant,,,,,Broth dilution,,E-test,AB Biodisk,CLSI,,,,,Laboratory Method,,25903077.0,Staphylococcus aureus
1280,1280.9457,Staphylococcus aureus C00001157,ciprofloxacin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.9246,Staphylococcus aureus 070_03,tetracycline,Resistant,,,,,Disk diffusion,,,,CLSI,,,,,Laboratory Method,,25903077.0,Staphylococcus aureus
1280,1280.39766,Staphylococcus aureus 7243,ciprofloxacin,,23,,23,mg/L,Disk diffusion,,,,CLSI,2012.0,,,,Laboratory Method,,29295910.0,Staphylococcus aureus
1280,1280.10048,Staphylococcus aureus C00013406,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.30124,Staphylococcus aureus strain HICF0572,cefoxitin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.59841,Staphylococcus aureus CFSA.SA010,tetracycline,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.30325,Staphylococcus aureus strain HICF0798,tetracycline,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.7953,Staphylococcus aureus C00001155,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.59736,Staphylococcus aureus CFSA13SA016,erythromycin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.922,Staphylococcus aureus 028_07,ciprofloxacin,Resistant,,,,,Broth dilution,,E-test,AB Biodisk,CLSI,,,,,Laboratory Method,,25903077.0,Staphylococcus aureus
1280,1280.59897,Staphylococcus aureus 11A223,erythromycin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.2992,Staphylococcus aureus strain HICF0311,cefoxitin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.30229,Staphylococcus aureus strain HICF0687,tetracycline,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.9703,Staphylococcus aureus C00001230,ciprofloxacin,Resistant,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.15867,Staphylococcus aureus strain N36_040315,tetracycline,,>=16,>=,16,mg/L,Broth dilution,,,BioMerieux,EUCAST,,,,,Laboratory Method,,28704546.0,Staphylococcus aureus
1280,1280.5942,Staphylococcus aureus CFSA14SA025,cefoxitin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.8734,Staphylococcus aureus C00002649,tetracycline,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.9281,Staphylococcus aureus 263_04,tetracycline,Resistant,,,,,Disk diffusion,,,,CLSI,,,,,Laboratory Method,,25903077.0,Staphylococcus aureus
1280,1280.51855,Staphylococcus aureus 10-02824,erythromycin,Susceptible,,,,,Broth dilution,,,,EUCAST,2018.0,,,,Laboratory Method,,33658988.0,Staphylococcus aureus
1280,1280.59898,Staphylococcus aureus 11A1505,cefoxitin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.59694,Staphylococcus aureus CFSA16SA019,tetracycline,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.1686,Staphylococcus aureus strain AH027,tetracycline,,2,,2,mg/L,Broth dilution,,,Oxoid,EUCAST,2017.0,,,,Laboratory Method,,29377579.0,Staphylococcus aureus
1280,1280.10027,Staphylococcus aureus C00013358,tetracycline,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.11161,Staphylococcus aureus strain 3688STDY6124876,cefoxitin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26806258.0,Staphylococcus aureus
1280,1280.16387,Staphylococcus aureus strain AR465,cefoxitin,Resistant,>16,>,16,mg/L,Broth dilution,,,,CLSI,,,,,Laboratory Method,,,Staphylococcus aureus
1280,1280.841,Staphylococcus aureus C00007085,tetracycline,Resistant,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.8622,Staphylococcus aureus C00003402,ciprofloxacin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.26099,Staphylococcus aureus ERR128710,tetracycline,Susceptible,,,,,Disk diffusion,,,,British Society for Antimicrobial Chemotherapy (BSAC),2011.0,,,,Laboratory Method,,23158674.0,Staphylococcus aureus
1280,1280.9294,Staphylococcus aureus 363_07,tetracycline,Susceptible,,,,,Disk diffusion,,,,CLSI,,,,,Laboratory Method,,25903077.0,Staphylococcus aureus
1280,1280.838,Staphylococcus aureus C00003279,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.59834,Staphylococcus aureus CFSA.SA016,ciprofloxacin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.59555,Staphylococcus aureus CFSA17SA104,erythromycin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.30112,Staphylococcus aureus strain HICF0544,tetracycline,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.39707,Staphylococcus aureus 03-16593,ciprofloxacin,Resistant,,,,,Disk diffusion,,,,CLSI,2012.0,,,,Laboratory Method,,29295910.0,Staphylococcus aureus
1280,1280.30101,Staphylococcus aureus strain HICF0534,cefoxitin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.59432,Staphylococcus aureus CFSA14SA014,erythromycin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.29781,Staphylococcus aureus strain HICF0109,ciprofloxacin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.9847,Staphylococcus aureus C00003316,ciprofloxacin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.8761,Staphylococcus aureus C00007065,tetracycline,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.51635,Staphylococcus aureus 1D-330,erythromycin,,0.5,,0.5,mg/L,Broth dilution,,Sensititre,Thermo Fisher Scientific,EUCAST,2017.0,,,,Laboratory Method,,35756053.0,Staphylococcus aureus
1280,1280.51883,Staphylococcus aureus 98-01155-2,tetracycline,Susceptible,,,,,Broth dilution,,,,EUCAST,2018.0,,,,Laboratory Method,,33658988.0,Staphylococcus aureus
1280,1280.25989,Staphylococcus aureus strain 1473-33,ciprofloxacin,Susceptible,<=0.5,<=,0.5,mg/L,Broth dilution,,VITEK 2,BioMerieux,EUCAST,2016.0,,,,Laboratory Method,,29729180.0,Staphylococcus aureus
1280,1280.51629,Staphylococcus aureus 1D-332,erythromycin,,0.5,,0.5,mg/L,Broth dilution,,Sensititre,Thermo Fisher Scientific,EUCAST,2017.0,,,,Laboratory Method,,35756053.0,Staphylococcus aureus
1280,1280.1593,Staphylococcus aureus strain 13C,erythromycin,Susceptible,<=0.5,<=,0.5,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,,Staphylococcus aureus
1280,1280.51792,Staphylococcus aureus 13-04344,erythromycin,Resistant,,,,,Broth dilution,,,,EUCAST,2018.0,,,,Laboratory Method,,33658988.0,Staphylococcus aureus
1280,1280.744,Staphylococcus aureus C00007073,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.29806,Staphylococcus aureus strain HICF0176,ciprofloxacin,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.15931,Staphylococcus aureus strain LAC,erythromycin,Resistant,>=8,>=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,,Staphylococcus aureus
1280,1280.5189,Staphylococcus aureus 06-00998,erythromycin,Susceptible,,,,,Broth dilution,,,,EUCAST,2018.0,,,,Laboratory Method,,33658988.0,Staphylococcus aureus
1280,1280.8063,Staphylococcus aureus C00002621,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.29694,Staphylococcus aureus strain HICF0016,ciprofloxacin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.29862,Staphylococcus aureus strain HICF0245,erythromycin,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.9278,Staphylococcus aureus 255_04,erythromycin,Resistant,,,,,Disk diffusion,,,,CLSI,,,,,Laboratory Method,,25903077.0,Staphylococcus aureus
1280,1280.29688,Staphylococcus aureus strain HICF0004,ciprofloxacin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.59707,Staphylococcus aureus CFSA16SA005,erythromycin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.29926,Staphylococcus aureus strain HICF0325,tetracycline,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.59859,Staphylococcus aureus 18A29,erythromycin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.30291,Staphylococcus aureus strain HICF0760,tetracycline,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.11267,Staphylococcus aureus strain 3688STDY6124854,erythromycin,Resistant,,,,,,,,,,,,,,Laboratory Method,,26806258.0,Staphylococcus aureus
1280,1280.59646,Staphylococcus aureus CFSA17SA009,tetracycline,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.52179,Staphylococcus aureus WUSa_oxa_MS060,cefoxitin,Susceptible,24,,24,mm,Disk diffusion,,,,CLSI,2020.0,,,,Laboratory Method,,35038924.0,Staphylococcus aureus
1280,1280.29719,Staphylococcus aureus strain HICF0056,cefoxitin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.59265,Staphylococcus aureus CFSA15SA144,erythromycin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.59856,Staphylococcus aureus 18A40,erythromycin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.5943,Staphylococcus aureus CFSA14SA016,ciprofloxacin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.3038,Staphylococcus aureus strain HICF0864,cefoxitin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.9897,Staphylococcus aureus C00007102,erythromycin,Resistant,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.39585,Staphylococcus aureus C1767,ciprofloxacin,Resistant,,,,,Disk diffusion,,,,CLSI,2012.0,,,,Laboratory Method,,29295910.0,Staphylococcus aureus
1280,1280.8445,Staphylococcus aureus C00003348,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.2986,Staphylococcus aureus strain HICF0241,tetracycline,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.51821,Staphylococcus aureus 11-03623,erythromycin,Resistant,,,,,,,,,EUCAST,,,,,Laboratory Method,,28961857.0,Staphylococcus aureus
1280,1280.15887,Staphylococcus aureus strain N04_011214,erythromycin,,1,,1,mg/L,Broth dilution,,,BioMerieux,EUCAST,,,,,Laboratory Method,,28704546.0,Staphylococcus aureus
1280,1280.59828,Staphylococcus aureus CFSA.SA025,erythromycin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.8445,Staphylococcus aureus C00003348,tetracycline,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.794,Staphylococcus aureus C00001143,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.39722,Staphylococcus aureus W1MRSA9-31,ciprofloxacin,Susceptible,,,,,Disk diffusion,,,,CLSI,2012.0,,,,Laboratory Method,,29295910.0,Staphylococcus aureus
1280,1280.59877,Staphylococcus aureus 18A125,cefoxitin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.10012,Staphylococcus aureus C00013323,ciprofloxacin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.59884,Staphylococcus aureus 11A943,erythromycin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.59735,Staphylococcus aureus CFSA13SA021,tetracycline,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.26078,Staphylococcus aureus ERR070046,erythromycin,Resistant,,,,,Disk diffusion,,,,British Society for Antimicrobial Chemotherapy (BSAC),2011.0,,,,Laboratory Method,,23158674.0,Staphylococcus aureus
1280,1280.39569,Staphylococcus aureus C1564,ciprofloxacin,Resistant,,,,,Disk diffusion,,,,CLSI,2012.0,,,,Laboratory Method,,29295910.0,Staphylococcus aureus
1280,1280.59682,Staphylococcus aureus CFSA16SA032,ciprofloxacin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.59455,Staphylococcus aureus CFSA13SA001,ciprofloxacin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.26053,Staphylococcus aureus strain 1333-39,tetracycline,Susceptible,<=1,<=,1,mg/L,Broth dilution,,VITEK 2,BioMerieux,EUCAST,2016.0,,,,Laboratory Method,,29729180.0,Staphylococcus aureus
1280,1280.59312,Staphylococcus aureus CFSA15SA097,ciprofloxacin,Intermediate,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.30441,Staphylococcus aureus strain HICF0929,tetracycline,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.8508,Staphylococcus aureus C00001405,tetracycline,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.59449,Staphylococcus aureus CFSA16SA059,ciprofloxacin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.931,Staphylococcus aureus CGH3_05,tetracycline,Susceptible,,,,,Disk diffusion,,,,CLSI,,,,,Laboratory Method,,25903077.0,Staphylococcus aureus
1280,1280.9352,Staphylococcus aureus TTSH4_02,ciprofloxacin,Resistant,,,,,Broth dilution,,E-test,AB Biodisk,CLSI,,,,,Laboratory Method,,25903077.0,Staphylococcus aureus
1280,1280.59661,Staphylococcus aureus CFSA17SA002,cefoxitin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.9385,Staphylococcus aureus WAU_29,erythromycin,Resistant,,,,,Disk diffusion,,,,CLSI,,,,,Laboratory Method,,25903077.0,Staphylococcus aureus
1280,1280.39523,Staphylococcus aureus C1354,ciprofloxacin,,24,,24,mg/L,Disk diffusion,,,,CLSI,2012.0,,,,Laboratory Method,,29295910.0,Staphylococcus aureus
1280,1280.59467,Staphylococcus aureus CFSA12SA018,erythromycin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.2995,Staphylococcus aureus strain HICF0343,tetracycline,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.51824,Staphylococcus aureus 13-03831,ciprofloxacin,Resistant,,,,,,,,,EUCAST,,,,,Laboratory Method,,28961857.0,Staphylococcus aureus
1280,1280.25989,Staphylococcus aureus strain 1473-33,tetracycline,Susceptible,<=1,<=,1,mg/L,Broth dilution,,VITEK 2,BioMerieux,EUCAST,2016.0,,,,Laboratory Method,,29729180.0,Staphylococcus aureus
1280,1280.9897,Staphylococcus aureus C00007102,tetracycline,Resistant,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.29736,Staphylococcus aureus strain HICF0066,ciprofloxacin,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.8587,Staphylococcus aureus C00003244,ciprofloxacin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.59896,Staphylococcus aureus 11A1543,ciprofloxacin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
