Genome ID,Genome Name,cefoxitin,ciprofloxacin,erythromycin,tetracycline
1280.15919,Staphylococcus aureus strain HCW21B_160215,,susceptible,susceptible,susceptible
1280.15920,Staphylococcus aureus strain B26A_160215,,susceptible,susceptible,susceptible
1280.15921,Staphylococcus aureus strain W24B_090215,,susceptible,susceptible,susceptible
1280.15922,Staphylococcus aureus strain W01_191114,,resistant,susceptible,resistant
1280.15923,Staphylococcus aureus strain B26B_160215,,susceptible,susceptible,resistant
1280.15924,Staphylococcus aureus strain W08B_161214,,susceptible,susceptible,resistant
1280.15925,Staphylococcus aureus strain W13_311214,,resistant,susceptible,resistant
1280.15926,Staphylococcus aureus strain W21A_100115,,resistant,susceptible,resistant
1280.15927,Staphylococcus aureus strain W31_250215,,susceptible,susceptible,resistant
1280.15928,Staphylococcus aureus strain HCW16_100415,,resistant,susceptible,resistant
1280.15929,Staphylococcus aureus strain HCW21A_160215,,susceptible,susceptible,susceptible
1280.15930,Staphylococcus aureus strain 13C,,resistant,susceptible,susceptible
1280.15931,Staphylococcus aureus strain LAC,,resistant,resistant,susceptible
1280.15938,Staphylococcus aureus strain 0780-1302-2015,,susceptible,susceptible,susceptible
1280.15939,Staphylococcus aureus strain 0345-2701-2015,susceptible,susceptible,susceptible,susceptible
1280.16051,Staphylococcus aureus strain 1014-2602-2015,,susceptible,susceptible,susceptible
1280.16052,Staphylococcus aureus strain 0908-2002-2015,,susceptible,susceptible,susceptible
1280.16061,Staphylococcus aureus strain AR466,resistant,,susceptible,susceptible
1280.16384,Staphylococcus aureus strain AR462,resistant,,susceptible,susceptible
1280.16385,Staphylococcus aureus strain AR464,susceptible,,susceptible,susceptible
1280.16386,Staphylococcus aureus strain AR461,resistant,,resistant,susceptible
1280.16387,Staphylococcus aureus strain AR465,resistant,,resistant,susceptible
1280.16436,Staphylococcus aureus strain 0257-2201-2015,,susceptible,susceptible,susceptible
1280.16548,Staphylococcus aureus strain AR_0472,resistant,,resistant,susceptible
1280.16549,Staphylococcus aureus strain AR_0223,resistant,,susceptible,susceptible
1280.16550,Staphylococcus aureus strain AR_0219,resistant,,resistant,resistant
1280.16551,Staphylococcus aureus strain AR_0216,resistant,,resistant,susceptible
1280.16552,Staphylococcus aureus strain AR_0470,resistant,,resistant,resistant
1280.16553,Staphylococcus aureus strain AR_0471,resistant,,susceptible,susceptible
1280.16554,Staphylococcus aureus strain AR_0473,resistant,,,susceptible
1280.16555,Staphylococcus aureus strain AR_0467,resistant,,resistant,susceptible
1280.16556,Staphylococcus aureus strain AR_0225,resistant,,resistant,susceptible
1280.16557,Staphylococcus aureus strain AR_0469,resistant,,resistant,susceptible
1280.16558,Staphylococcus aureus strain AR_0215,resistant,,resistant,susceptible
1280.16566,Staphylococcus aureus strain AR_0226,resistant,,resistant,susceptible
1280.16567,Staphylococcus aureus strain AR_0468,resistant,,resistant,susceptible
1280.16568,Staphylococcus aureus strain AR_0228,resistant,,resistant,susceptible
1280.16569,Staphylococcus aureus strain AR_0222,susceptible,,susceptible,susceptible
1280.16570,Staphylococcus aureus strain AR_0220,resistant,,resistant,susceptible
1280.16759,Staphylococcus aureus strain AR_0227,resistant,,resistant,susceptible
1280.16760,Staphylococcus aureus strain AR_0224,resistant,,resistant,susceptible
1280.16761,Staphylococcus aureus strain AR_0221,resistant,,susceptible,resistant
1280.16762,Staphylococcus aureus strain AR_0218,resistant,,resistant,susceptible
1280.16763,Staphylococcus aureus strain 0943-1505-2016,resistant,resistant,susceptible,resistant
1280.16768,Staphylococcus aureus strain AR_475,resistant,,resistant,susceptible
1280.16771,Staphylococcus aureus strain YK046,resistant,susceptible,resistant,susceptible
1280.16772,Staphylococcus aureus strain YI040,resistant,resistant,resistant,resistant
1280.16773,Staphylococcus aureus strain YH030,resistant,resistant,resistant,resistant
1280.16774,Staphylococcus aureus strain YH022,resistant,resistant,resistant,resistant
1280.16775,Staphylococcus aureus strain YG029,resistant,resistant,resistant,resistant
1280.16776,Staphylococcus aureus strain YF037,resistant,resistant,resistant,resistant
1280.16805,Staphylococcus aureus strain YF012,resistant,resistant,resistant,resistant
1280.16836,Staphylococcus aureus strain AL008,resistant,susceptible,resistant,susceptible
1280.16838,Staphylococcus aureus strain AK046,resistant,susceptible,resistant,susceptible
1280.16839,Staphylococcus aureus strain AD057,resistant,susceptible,resistant,susceptible
1280.16840,Staphylococcus aureus strain AD010,resistant,susceptible,resistant,susceptible
1280.16841,Staphylococcus aureus strain AC045,resistant,susceptible,resistant,susceptible
1280.16858,Staphylococcus aureus strain AL048,resistant,resistant,resistant,resistant
1280.16859,Staphylococcus aureus strain AK017,resistant,susceptible,resistant,susceptible
1280.16860,Staphylococcus aureus strain AH027,resistant,resistant,resistant,resistant
1280.16861,Staphylococcus aureus strain AH022,resistant,resistant,resistant,resistant
1280.16862,Staphylococcus aureus strain AH018,resistant,resistant,resistant,resistant
1280.16863,Staphylococcus aureus strain AG037,resistant,resistant,resistant,resistant
1280.16864,Staphylococcus aureus strain AF012,resistant,resistant,resistant,resistant
1280.16865,Staphylococcus aureus strain AD016,resistant,susceptible,resistant,susceptible
1280.17656,Staphylococcus aureus strain AR_0476,resistant,,resistant,susceptible
1280.17671,Staphylococcus aureus strain AR_474,resistant,,resistant,susceptible
1280.19784,Staphylococcus aureus strain 181,,resistant,susceptible,susceptible
1280.19785,Staphylococcus aureus strain 302,,susceptible,susceptible,susceptible
1280.19786,Staphylococcus aureus strain FDA-CDC-AR_0217,resistant,,susceptible,susceptible
1280.21073,Staphylococcus aureus strain 0537-0302-2015,,susceptible,susceptible,susceptible
1280.21074,Staphylococcus aureus strain 0137-2003-2005,,susceptible,susceptible,susceptible
1280.21075,Staphylococcus aureus strain 0141-0204-2007,,susceptible,susceptible,susceptible
1280.25972,Staphylococcus aureus strain 1151-66,,susceptible,susceptible,susceptible
1280.25973,Staphylococcus aureus strain 1332-23,,susceptible,resistant,susceptible
1280.25974,Staphylococcus aureus strain 1434-01,,susceptible,susceptible,susceptible
1280.25975,Staphylococcus aureus strain 1435-93,,susceptible,susceptible,susceptible
1280.25976,Staphylococcus aureus strain 1445-10,,susceptible,susceptible,susceptible
1280.25977,Staphylococcus aureus strain 1444-05,,susceptible,susceptible,susceptible
1280.25978,Staphylococcus aureus strain 1446-13,,susceptible,susceptible,susceptible
1280.25979,Staphylococcus aureus strain 1447-14,,susceptible,susceptible,susceptible
1280.25980,Staphylococcus aureus strain 1462-18,,susceptible,susceptible,susceptible
1280.25981,Staphylococcus aureus strain 1462-40,,susceptible,susceptible,susceptible
1280.25982,Staphylococcus aureus strain 1464-27,,susceptible,susceptible,resistant
1280.25983,Staphylococcus aureus strain 1469-29,,susceptible,susceptible,susceptible
1280.25984,Staphylococcus aureus strain 1470-31,,susceptible,susceptible,susceptible
1280.25985,Staphylococcus aureus strain 1494-45,,susceptible,susceptible,susceptible
1280.25986,Staphylococcus aureus strain 1473-42,,susceptible,resistant,susceptible
1280.25987,Staphylococcus aureus strain 1480-35,,susceptible,susceptible,susceptible
1280.25988,Staphylococcus aureus strain 1474-43,,susceptible,susceptible,resistant
1280.25989,Staphylococcus aureus strain 1473-33,,susceptible,susceptible,susceptible
1280.25990,Staphylococcus aureus strain 1505-49,,susceptible,susceptible,susceptible
1280.25991,Staphylococcus aureus strain 1511-54,,susceptible,susceptible,susceptible
1280.25992,Staphylococcus aureus strain 1512-56,,susceptible,susceptible,susceptible
1280.25993,Staphylococcus aureus strain 1517-60,,susceptible,susceptible,susceptible
1280.25994,Staphylococcus aureus strain 1519-62,,susceptible,susceptible,susceptible
1280.25995,Staphylococcus aureus strain 1521-58,,susceptible,susceptible,susceptible
1280.25996,Staphylococcus aureus strain 1540-72,,susceptible,susceptible,susceptible
1280.25997,Staphylococcus aureus strain 1547-74,,susceptible,susceptible,susceptible
1280.25998,Staphylococcus aureus strain 1560-82,,susceptible,susceptible,susceptible
1280.25999,Staphylococcus aureus strain 1564-78,,susceptible,resistant,susceptible
1280.26000,Staphylococcus aureus strain 1533-70,,susceptible,susceptible,susceptible
1280.26001,Staphylococcus aureus strain 1523-64,,susceptible,susceptible,susceptible
1280.26002,Staphylococcus aureus strain 1536-68,,susceptible,susceptible,susceptible
1280.26003,Staphylococcus aureus strain 1565-80,,susceptible,susceptible,susceptible
1280.26004,Staphylococcus aureus strain 1568-86,,susceptible,susceptible,susceptible
1280.26005,Staphylococcus aureus strain 1570-88,,susceptible,susceptible,susceptible
1280.26006,Staphylococcus aureus strain 1572-90,,susceptible,resistant,susceptible
1280.26007,Staphylococcus aureus strain 1582-96,,susceptible,susceptible,susceptible
1280.26008,Staphylococcus aureus strain 1583-98,,susceptible,susceptible,susceptible
1280.26009,Staphylococcus aureus strain 1589-100,,susceptible,susceptible,susceptible
1280.26010,Staphylococcus aureus strain 1602-102,,susceptible,susceptible,susceptible
1280.26011,Staphylococcus aureus strain 1604-104,,susceptible,susceptible,susceptible
1280.26012,Staphylococcus aureus strain 1606-106,,susceptible,susceptible,susceptible
1280.26013,Staphylococcus aureus strain 1610-107,,susceptible,susceptible,susceptible
1280.26014,Staphylococcus aureus strain 1628-109,,susceptible,susceptible,susceptible
1280.26015,Staphylococcus aureus strain 1634-111,,susceptible,susceptible,susceptible
1280.26016,Staphylococcus aureus strain 1640-114,,resistant,resistant,susceptible
1280.26017,Staphylococcus aureus strain 262B-20,,susceptible,resistant,susceptible
1280.26018,Staphylococcus aureus strain 279B-47,,susceptible,susceptible,susceptible
1280.26019,Staphylococcus aureus strain 295-84,,susceptible,susceptible,susceptible
1280.26020,Staphylococcus aureus strain 310B-113,,susceptible,susceptible,susceptible
1280.26021,Staphylococcus aureus strain 51B-25,,susceptible,susceptible,susceptible
1280.26022,Staphylococcus aureus strain 1002-01,,susceptible,susceptible,susceptible
1280.26023,Staphylococcus aureus strain 1024-03,,susceptible,susceptible,susceptible
1280.26024,Staphylococcus aureus strain 1029-04,,susceptible,susceptible,susceptible
1280.26025,Staphylococcus aureus strain 1030-05,,susceptible,susceptible,susceptible
1280.26026,Staphylococcus aureus strain 1049-08,,susceptible,susceptible,susceptible
1280.26027,Staphylococcus aureus strain 1052-10,,susceptible,susceptible,susceptible
1280.26028,Staphylococcus aureus strain 1055-11,,susceptible,susceptible,resistant
1280.26029,Staphylococcus aureus strain 1091-13,,susceptible,susceptible,susceptible
1280.26030,Staphylococcus aureus strain 1098-15,,susceptible,susceptible,susceptible
1280.26031,Staphylococcus aureus strain 1051-09,,susceptible,susceptible,susceptible
1280.26032,Staphylococcus aureus strain 1102-16,,susceptible,susceptible,resistant
1280.26033,Staphylococcus aureus strain 1124-18,,susceptible,susceptible,susceptible
1280.26034,Staphylococcus aureus strain 1155-19,,susceptible,susceptible,resistant
1280.26035,Staphylococcus aureus strain 1157-20,,susceptible,susceptible,susceptible
1280.26036,Staphylococcus aureus strain 1177-21,,susceptible,susceptible,susceptible
1280.26037,Staphylococcus aureus strain 1202-22,,susceptible,susceptible,susceptible
1280.26038,Staphylococcus aureus strain 1207-23,,susceptible,susceptible,susceptible
1280.26039,Staphylococcus aureus strain 1236-25,,susceptible,resistant,resistant
1280.26040,Staphylococcus aureus strain 1247-26,,susceptible,susceptible,susceptible
1280.26041,Staphylococcus aureus strain 1249-27,,susceptible,susceptible,susceptible
1280.26042,Staphylococcus aureus strain 1253-28,,susceptible,susceptible,susceptible
1280.26043,Staphylococcus aureus strain 1258-29,,susceptible,susceptible,susceptible
1280.26044,Staphylococcus aureus strain 1263-30,,susceptible,susceptible,susceptible
1280.26045,Staphylococcus aureus strain 1270-31,,susceptible,resistant,susceptible
1280.26046,Staphylococcus aureus strain 1271-32,,susceptible,susceptible,susceptible
1280.26047,Staphylococcus aureus strain 1286-33,,susceptible,resistant,susceptible
1280.26048,Staphylococcus aureus strain 1287-34,,susceptible,susceptible,susceptible
1280.26049,Staphylococcus aureus strain 1310-36,,susceptible,susceptible,susceptible
1280.26050,Staphylococcus aureus strain 1313-37,,susceptible,susceptible,susceptible
1280.26051,Staphylococcus aureus strain 1319-38,,susceptible,susceptible,susceptible
1280.26052,Staphylococcus aureus strain 1334-40,,susceptible,susceptible,susceptible
1280.26053,Staphylococcus aureus strain 1333-39,,susceptible,susceptible,susceptible
1280.26054,Staphylococcus aureus strain 1343-42,,susceptible,susceptible,susceptible
1280.26055,Staphylococcus aureus strain 1344-43,,susceptible,susceptible,susceptible
1280.26056,Staphylococcus aureus strain 1356-44,,susceptible,susceptible,susceptible
1280.26057,Staphylococcus aureus strain 1359-45,,susceptible,susceptible,resistant
1280.26058,Staphylococcus aureus strain 1367-46,,susceptible,susceptible,susceptible
1280.26059,Staphylococcus aureus strain 1374-47,,susceptible,susceptible,susceptible
1280.26060,Staphylococcus aureus strain 1380-1-49,,susceptible,susceptible,susceptible
1280.26061,Staphylococcus aureus strain 1384-51,,susceptible,susceptible,susceptible
1280.26062,Staphylococcus aureus strain 1401-52,,susceptible,susceptible,susceptible
1280.26063,Staphylococcus aureus strain 1403-53,,susceptible,susceptible,susceptible
1280.26064,Staphylococcus aureus strain 1450-55,,susceptible,susceptible,susceptible
1280.26065,Staphylococcus aureus strain 1419-54,,susceptible,susceptible,susceptible
1280.26066,Staphylococcus aureus strain 1475-56,,susceptible,susceptible,susceptible
1280.26067,Staphylococcus aureus strain 1480-58,,susceptible,susceptible,susceptible
1280.26068,Staphylococcus aureus strain 1483-59,,susceptible,susceptible,susceptible
1280.26069,Staphylococcus aureus strain 1493-60,,susceptible,susceptible,susceptible
1280.26070,Staphylococcus aureus strain 1541-61,,susceptible,susceptible,susceptible
1280.26074,Staphylococcus aureus ERR070045,resistant,resistant,resistant,susceptible
1280.26075,Staphylococcus aureus ERR070042,resistant,resistant,resistant,susceptible
1280.26076,Staphylococcus aureus ERR070043,resistant,resistant,resistant,susceptible
1280.26077,Staphylococcus aureus ERR070044,resistant,resistant,resistant,susceptible
1280.26078,Staphylococcus aureus ERR070046,resistant,resistant,resistant,susceptible
1280.26079,Staphylococcus aureus ERR070047,resistant,resistant,resistant,susceptible
1280.26080,Staphylococcus aureus ERR070048,resistant,resistant,resistant,susceptible
1280.26081,Staphylococcus aureus ERR070033,resistant,resistant,resistant,susceptible
1280.26082,Staphylococcus aureus ERR070034,resistant,resistant,resistant,susceptible
1280.26083,Staphylococcus aureus ERR070036,resistant,resistant,resistant,susceptible
1280.26084,Staphylococcus aureus ERR070039,resistant,resistant,resistant,susceptible
1280.26085,Staphylococcus aureus ERR070040,resistant,resistant,resistant,susceptible
1280.26086,Staphylococcus aureus ERR070038,resistant,resistant,resistant,susceptible
1280.26087,Staphylococcus aureus ERR124430,resistant,resistant,resistant,susceptible
1280.26088,Staphylococcus aureus ERR124432,resistant,resistant,resistant,susceptible
1280.26089,Staphylococcus aureus ERR124431,resistant,resistant,resistant,susceptible
