genome_id,antibiotic,label
1280.29702,ciprofloxacin,S
1280.29702,erythromycin,R
1280.29702,tetracycline,S
1280.29703,cefoxitin,R
1280.29703,ciprofloxacin,R
1280.29703,erythromycin,R
1280.29703,tetracycline,R
1280.29704,cefoxitin,R
1280.29704,ciprofloxacin,S
1280.29704,erythromycin,R
1280.29704,tetracycline,R
1280.29705,cefoxitin,R
1280.29705,ciprofloxacin,R
1280.29705,erythromycin,S
1280.29705,tetracycline,S
1280.29706,cefoxitin,R
1280.29706,ciprofloxacin,S
1280.29706,erythromycin,R
1280.29706,tetracycline,R
1280.29707,cefoxitin,R
1280.29707,ciprofloxacin,R
1280.29707,erythromycin,R
1280.29707,tetracycline,S
1280.29708,cefoxitin,R
1280.29708,ciprofloxacin,S
1280.29708,erythromycin,R
1280.29708,tetracycline,R
1280.29709,cefoxitin,R
1280.29709,ciprofloxacin,R
1280.29709,erythromycin,S
1280.29709,tetracycline,S
1280.29710,cefoxitin,R
1280.29710,ciprofloxacin,S
1280.29710,erythromycin,S
1280.29710,tetracycline,S
1280.29711,cefoxitin,R
1280.29711,ciprofloxacin,R
1280.29711,erythromycin,R
1280.29711,tetracycline,S
1280.29712,cefoxitin,R
1280.29712,ciprofloxacin,R
1280.29712,erythromycin,S
1280.29712,tetracycline,S
1280.29713,cefoxitin,R
1280.29713,ciprofloxacin,R
1280.29713,erythromycin,S
1280.29713,tetracycline,S
1280.29714,cefoxitin,R
1280.29714,ciprofloxacin,R
1280.29714,erythromycin,S
1280.29714,tetracycline,S
1280.29715,cefoxitin,R
1280.29715,ciprofloxacin,R
1280.29715,erythromycin,R
1280.29715,tetracycline,S
1280.29716,cefoxitin,R
1280.29716,ciprofloxacin,S
1280.29716,erythromycin,R
1280.29716,tetracycline,R
1280.29717,cefoxitin,R
1280.29717,ciprofloxacin,R
1280.29717,erythromycin,S
1280.29717,tetracycline,S
1280.29718,cefoxitin,R
1280.29718,ciprofloxacin,R
1280.29718,erythromycin,S
1280.29718,tetracycline,S
1280.29719,cefoxitin,R
1280.29719,ciprofloxacin,R
1280.29719,erythromycin,S
1280.29719,tetracycline,S
1280.29720,cefoxitin,R
1280.29720,ciprofloxacin,R
1280.29720,erythromycin,R
1280.29720,tetracycline,R
1280.29721,cefoxitin,R
1280.29721,ciprofloxacin,R
1280.29721,erythromycin,S
1280.29721,tetracycline,S
1280.29722,cefoxitin,R
1280.29722,ciprofloxacin,S
1280.29722,erythromycin,S
1280.29722,tetracycline,S
1280.29723,cefoxitin,R
1280.29723,ciprofloxacin,R
1280.29723,erythromycin,R
1280.29723,tetracycline,S
1280.29724,cefoxitin,R
1280.29724,ciprofloxacin,R
1280.29724,erythromycin,R
1280.29724,tetracycline,S
1280.29725,cefoxitin,R
1280.29725,ciprofloxacin,R
1280.29725,erythromycin,R
1280.29725,tetracycline,S
1280.29726,cefoxitin,R
1280.29726,ciprofloxacin,R
1280.29726,erythromycin,S
1280.29726,tetracycline,S
1280.29727,cefoxitin,R
1280.29727,ciprofloxacin,R
1280.29727,erythromycin,S
1280.29727,tetracycline,S
1280.29728,cefoxitin,R
1280.29728,ciprofloxacin,R
1280.29728,erythromycin,R
1280.29728,tetracycline,R
1280.29729,cefoxitin,R
1280.29729,ciprofloxacin,S
1280.29729,erythromycin,S
1280.29729,tetracycline,S
1280.29730,cefoxitin,R
1280.29730,ciprofloxacin,S
1280.29730,erythromycin,S
1280.29730,tetracycline,S
1280.29731,cefoxitin,R
1280.29731,ciprofloxacin,R
1280.29731,erythromycin,S
1280.29731,tetracycline,R
1280.29732,cefoxitin,R
1280.29732,ciprofloxacin,R
1280.29732,erythromycin,R
1280.29732,tetracycline,S
1280.29733,cefoxitin,R
1280.29733,ciprofloxacin,R
1280.29733,erythromycin,S
1280.29733,tetracycline,S
1280.29734,cefoxitin,R
1280.29734,ciprofloxacin,R
1280.29734,erythromycin,R
1280.29734,tetracycline,R
1280.29735,cefoxitin,R
1280.29735,ciprofloxacin,R
1280.29735,erythromycin,R
1280.29735,tetracycline,S
1280.29736,cefoxitin,R
1280.29736,ciprofloxacin,S
1280.29736,erythromycin,S
1280.29736,tetracycline,S
1280.29737,cefoxitin,R
1280.29737,ciprofloxacin,R
1280.29737,erythromycin,S
1280.29737,tetracycline,S
1280.29738,cefoxitin,R
1280.29738,ciprofloxacin,R
1280.29738,erythromycin,R
1280.29738,tetracycline,S
1280.29739,cefoxitin,R
1280.29739,ciprofloxacin,R
1280.29739,erythromycin,R
1280.29739,tetracycline,R
1280.29740,cefoxitin,R
1280.29740,ciprofloxacin,R
1280.29740,erythromycin,S
1280.29740,tetracycline,S
1280.29741,cefoxitin,R
1280.29741,ciprofloxacin,S
1280.29741,erythromycin,S
1280.29741,tetracycline,S
1280.29742,cefoxitin,R
1280.29742,ciprofloxacin,S
1280.29742,erythromycin,S
1280.29742,tetracycline,S
1280.29743,cefoxitin,R
1280.29743,ciprofloxacin,R
1280.29743,erythromycin,S
1280.29743,tetracycline,S
1280.29744,cefoxitin,R
1280.29744,ciprofloxacin,R
1280.29744,erythromycin,S
1280.29744,tetracycline,S
1280.29745,cefoxitin,R
1280.29745,ciprofloxacin,S
1280.29745,erythromycin,R
1280.29745,tetracycline,S
1280.29746,cefoxitin,R
1280.29746,ciprofloxacin,R
1280.29746,erythromycin,R
1280.29746,tetracycline,R
1280.29747,cefoxitin,R
1280.29747,ciprofloxacin,R
1280.29747,erythromycin,R
1280.29747,tetracycline,R
1280.29748,cefoxitin,R
1280.29748,ciprofloxacin,R
1280.29748,erythromycin,R
1280.29748,tetracycline,S
1280.29749,cefoxitin,R
1280.29749,ciprofloxacin,R
1280.29749,erythromycin,R
1280.29749,tetracycline,R
1280.29750,cefoxitin,R
1280.29750,ciprofloxacin,R
1280.29750,erythromycin,S
1280.29750,tetracycline,S
1280.29751,cefoxitin,R
1280.29751,ciprofloxacin,R
1280.29751,erythromycin,R
1280.29751,tetracycline,S
1280.29752,cefoxitin,R
1280.29752,ciprofloxacin,R
1280.29752,erythromycin,S
1280.29752,tetracycline,S
1280.29753,cefoxitin,R
1280.29753,ciprofloxacin,R
1280.29753,erythromycin,S
1280.29753,tetracycline,S
1280.29754,cefoxitin,R
1280.29754,ciprofloxacin,R
1280.29754,erythromycin,S
1280.29754,tetracycline,S
1280.29755,cefoxitin,R
1280.29755,ciprofloxacin,R
1280.29755,erythromycin,S
1280.29755,tetracycline,R
1280.29756,cefoxitin,R
1280.29756,ciprofloxacin,R
1280.29756,erythromycin,R
1280.29756,tetracycline,S
1280.29757,cefoxitin,R
1280.29757,ciprofloxacin,S
1280.29757,erythromycin,S
1280.29757,tetracycline,S
1280.29758,cefoxitin,R
1280.29758,ciprofloxacin,S
1280.29758,erythromycin,S
1280.29758,tetracycline,S
1280.29759,cefoxitin,R
1280.29759,ciprofloxacin,R
1280.29759,erythromycin,R
1280.29759,tetracycline,S
1280.29760,cefoxitin,R
1280.29760,ciprofloxacin,S
1280.29760,erythromycin,S
1280.29760,tetracycline,S
1280.29761,cefoxitin,R
1280.29761,ciprofloxacin,S
1280.29761,erythromycin,S
1280.29761,tetracycline,S
1280.29762,cefoxitin,R
1280.29762,ciprofloxacin,R
1280.29762,erythromycin,S
1280.29762,tetracycline,R
1280.29763,cefoxitin,R
1280.29763,ciprofloxacin,S
1280.29763,erythromycin,S
1280.29763,tetracycline,S
1280.29764,cefoxitin,R
1280.29764,ciprofloxacin,R
1280.29764,erythromycin,R
1280.29764,tetracycline,S
1280.29765,cefoxitin,R
1280.29765,ciprofloxacin,R
1280.29765,erythromycin,S
1280.29765,tetracycline,S
1280.29766,cefoxitin,R
1280.29766,ciprofloxacin,R
1280.29766,erythromycin,S
1280.29766,tetracycline,S
1280.29767,cefoxitin,R
1280.29767,ciprofloxacin,R
1280.29767,erythromycin,R
1280.29767,tetracycline,R
1280.29768,cefoxitin,R
1280.29768,ciprofloxacin,R
1280.29768,erythromycin,R
1280.29768,tetracycline,R
1280.29769,cefoxitin,R
1280.29769,ciprofloxacin,S
1280.29769,erythromycin,R
1280.29769,tetracycline,S
1280.29770,cefoxitin,R
1280.29770,ciprofloxacin,R
1280.29770,erythromycin,S
1280.29770,tetracycline,S
1280.29771,cefoxitin,R
1280.29771,ciprofloxacin,S
1280.29771,erythromycin,S
1280.29771,tetracycline,S
1280.29772,cefoxitin,R
1280.29772,ciprofloxacin,R
1280.29772,erythromycin,R
1280.29772,tetracycline,R
1280.29773,cefoxitin,R
1280.29773,ciprofloxacin,R
1280.29773,erythromycin,S
1280.29773,tetracycline,S
1280.29774,cefoxitin,R
1280.29774,ciprofloxacin,R
1280.29774,erythromycin,S
1280.29774,tetracycline,S
1280.29775,cefoxitin,R
1280.29775,ciprofloxacin,S
1280.29775,erythromycin,S
1280.29775,tetracycline,S
1280.29776,cefoxitin,R
1280.29776,ciprofloxacin,S
1280.29776,erythromycin,R
1280.29776,tetracycline,S
1280.29777,cefoxitin,R
1280.29777,ciprofloxacin,R
1280.29777,erythromycin,S
1280.29777,tetracycline,S
1280.29778,cefoxitin,R
1280.29778,ciprofloxacin,R
1280.29778,erythromycin,R
1280.29778,tetracycline,S
1280.29779,cefoxitin,R
1280.29779,ciprofloxacin,R
1280.29779,erythromycin,S
1280.29779,tetracycline,S
1280.29780,cefoxitin,R
1280.29780,ciprofloxacin,S
1280.29780,erythromycin,R
1280.29780,tetracycline,S
1280.29781,cefoxitin,R
1280.29781,ciprofloxacin,R
1280.29781,erythromycin,R
1280.29781,tetracycline,S
1280.29782,cefoxitin,R
1280.29782,ciprofloxacin,R
1280.29782,erythromycin,R
1280.29782,tetracycline,S
1280.29783,cefoxitin,R
1280.29783,ciprofloxacin,R
1280.29783,erythromycin,R
1280.29783,tetracycline,S
1280.29784,cefoxitin,R
1280.29784,ciprofloxacin,S
1280.29784,erythromycin,S
1280.29784,tetracycline,S
1280.29785,cefoxitin,R
1280.29785,ciprofloxacin,R
1280.29785,erythromycin,R
1280.29785,tetracycline,S
1280.29786,cefoxitin,R
1280.29786,ciprofloxacin,R
1280.29786,erythromycin,R
1280.29786,tetracycline,R
1280.29787,cefoxitin,R
1280.29787,ciprofloxacin,S
1280.29787,erythromycin,S
1280.29787,tetracycline,S
1280.29788,cefoxitin,R
1280.29788,ciprofloxacin,S
1280.29788,erythromycin,S
1280.29788,tetracycline,S
1280.29789,cefoxitin,R
1280.29789,ciprofloxacin,R
1280.29789,erythromycin,R
1280.29789,tetracycline,S
1280.29790,cefoxitin,R
1280.29790,ciprofloxacin,R
1280.29790,erythromycin,S
1280.29790,tetracycline,S
1280.29791,cefoxitin,R
1280.29791,ciprofloxacin,R
1280.29791,erythromycin,R
1280.29791,tetracycline,S
1280.29792,cefoxitin,R
1280.29792,ciprofloxacin,S
1280.29792,erythromycin,R
1280.29792,tetracycline,S
1280.29793,cefoxitin,R
1280.29793,ciprofloxacin,S
1280.29793,erythromycin,S
1280.29793,tetracycline,S
1280.29794,cefoxitin,R
1280.29795,cefoxitin,R
1280.29795,erythromycin,R
1280.29795,tetracycline,S
1280.29796,cefoxitin,R
1280.29797,cefoxitin,R
1280.29797,ciprofloxacin,S
1280.29797,erythromycin,S
1280.29797,tetracycline,S
1280.29798,cefoxitin,R
1280.29798,ciprofloxacin,S
1280.29798,erythromycin,S
1280.29798,tetracycline,R
1280.29799,cefoxitin,R
1280.29800,cefoxitin,R
1280.29800,erythromycin,R
1280.29800,tetracycline,S
1280.29801,cefoxitin,R
1280.29801,ciprofloxacin,S
1280.29801,erythromycin,S
1280.29801,tetracycline,S
1280.29802,cefoxitin,R
1280.29802,ciprofloxacin,R
1280.29802,erythromycin,S
1280.29802,tetracycline,S
1280.29803,cefoxitin,R
1280.29803,ciprofloxacin,R
1280.29803,erythromycin,R
1280.29803,tetracycline,S
1280.29804,cefoxitin,R
1280.29804,ciprofloxacin,R
1280.29804,erythromycin,S
1280.29804,tetracycline,S
1280.29805,cefoxitin,R
1280.29805,ciprofloxacin,R
1280.29805,erythromycin,S
1280.29805,tetracycline,R
1280.29806,cefoxitin,R
1280.29806,ciprofloxacin,S
1280.29806,erythromycin,R
1280.29806,tetracycline,R
1280.29807,cefoxitin,R
1280.29807,ciprofloxacin,S
1280.29807,erythromycin,S
1280.29807,tetracycline,S
1280.29808,cefoxitin,R
1280.29808,ciprofloxacin,R
1280.29808,erythromycin,R
1280.29808,tetracycline,R
1280.29809,cefoxitin,R
1280.29809,ciprofloxacin,S
1280.29809,erythromycin,R
1280.29809,tetracycline,S
1280.29810,cefoxitin,R
1280.29810,ciprofloxacin,S
1280.29810,erythromycin,S
1280.29810,tetracycline,S
1280.29811,cefoxitin,R
1280.29811,ciprofloxacin,R
1280.29811,erythromycin,R
1280.29811,tetracycline,R
1280.29812,cefoxitin,R
1280.29812,ciprofloxacin,S
1280.29812,erythromycin,R
1280.29812,tetracycline,R
1280.29813,cefoxitin,R
1280.29813,erythromycin,R
1280.29813,tetracycline,S
1280.29814,cefoxitin,R
1280.29814,ciprofloxacin,S
1280.29814,erythromycin,S
1280.29814,tetracycline,S
1280.29815,cefoxitin,R
1280.29815,ciprofloxacin,S
1280.29815,erythromycin,S
1280.29815,tetracycline,S
1280.29816,cefoxitin,R
1280.29816,erythromycin,R
1280.29816,tetracycline,R
1280.29817,cefoxitin,R
1280.29817,ciprofloxacin,R
1280.29817,erythromycin,S
1280.29817,tetracycline,S
1280.29818,cefoxitin,R
1280.29819,cefoxitin,R
1280.29819,ciprofloxacin,S
1280.29819,erythromycin,R
1280.29819,tetracycline,S
1280.29820,cefoxitin,R
1280.29820,erythromycin,S
1280.29820,tetracycline,S
1280.29821,cefoxitin,R
1280.29821,ciprofloxacin,S
1280.29821,erythromycin,S
1280.29821,tetracycline,S
1280.29822,cefoxitin,R
1280.29822,ciprofloxacin,R
1280.29822,erythromycin,S
1280.29822,tetracycline,S
1280.29823,cefoxitin,R
1280.29823,ciprofloxacin,R
1280.29823,erythromycin,R
1280.29823,tetracycline,S
1280.29824,cefoxitin,R
1280.29824,ciprofloxacin,R
1280.29824,erythromycin,R
1280.29824,tetracycline,S
1280.29825,cefoxitin,R
1280.29825,ciprofloxacin,S
1280.29825,erythromycin,S
1280.29825,tetracycline,S
1280.29826,cefoxitin,R
1280.29826,ciprofloxacin,S
1280.29826,erythromycin,R
1280.29826,tetracycline,R
1280.29827,cefoxitin,R
1280.29827,ciprofloxacin,S
1280.29827,erythromycin,S
1280.29827,tetracycline,S
1280.29828,cefoxitin,R
1280.29828,ciprofloxacin,S
1280.29828,erythromycin,S
1280.29828,tetracycline,S
1280.29829,cefoxitin,R
1280.29829,ciprofloxacin,R
1280.29829,erythromycin,R
1280.29829,tetracycline,S
1280.29830,cefoxitin,R
1280.29830,ciprofloxacin,R
1280.29830,erythromycin,R
1280.29830,tetracycline,S
1280.29831,cefoxitin,R
1280.29831,ciprofloxacin,R
1280.29831,erythromycin,R
1280.29831,tetracycline,S
1280.29832,cefoxitin,R
1280.29832,ciprofloxacin,R
1280.29832,erythromycin,R
1280.29832,tetracycline,S
1280.29833,cefoxitin,R
1280.29833,ciprofloxacin,S
1280.29833,erythromycin,R
1280.29833,tetracycline,S
1280.29834,cefoxitin,R
1280.29834,ciprofloxacin,R
1280.29834,erythromycin,R
1280.29834,tetracycline,S
1280.29835,cefoxitin,R
1280.29836,cefoxitin,R
1280.29836,ciprofloxacin,R
1280.29836,erythromycin,R
1280.29836,tetracycline,S
1280.29837,cefoxitin,R
1280.29837,ciprofloxacin,R
1280.29837,erythromycin,R
1280.29837,tetracycline,S
1280.29842,cefoxitin,R
1280.29842,ciprofloxacin,R
1280.29842,erythromycin,R
1280.29842,tetracycline,S
1280.29843,cefoxitin,R
1280.29843,ciprofloxacin,S
1280.29843,erythromycin,R
1280.29843,tetracycline,S
1280.29844,cefoxitin,R
1280.29844,ciprofloxacin,S
1280.29844,erythromycin,S
1280.29844,tetracycline,S
1280.29845,cefoxitin,R
1280.29845,ciprofloxacin,R
1280.29845,erythromycin,R
1280.29845,tetracycline,S
1280.29846,cefoxitin,R
1280.29846,ciprofloxacin,S
1280.29846,erythromycin,S
1280.29846,tetracycline,S
1280.29847,cefoxitin,R
1280.29847,ciprofloxacin,R
1280.29847,erythromycin,R
1280.29847,tetracycline,S
1280.29848,cefoxitin,R
1280.29848,ciprofloxacin,R
1280.29848,erythromycin,R
1280.29848,tetracycline,S
1280.29849,cefoxitin,R
1280.29849,ciprofloxacin,R
1280.29849,erythromycin,S
1280.29849,tetracycline,S
1280.29850,cefoxitin,R
1280.29850,ciprofloxacin,S
1280.29850,erythromycin,S
1280.29850,tetracycline,R
1280.29851,cefoxitin,R
1280.29851,ciprofloxacin,R
1280.29851,erythromycin,R
1280.29851,tetracycline,S
1280.29852,cefoxitin,R
1280.29852,erythromycin,S
1280.29852,tetracycline,S
1280.29853,cefoxitin,R
1280.29853,ciprofloxacin,S
1280.29853,erythromycin,S
1280.29853,tetracycline,S
1280.29854,cefoxitin,R
1280.29854,ciprofloxacin,R
1280.29854,erythromycin,S
1280.29854,tetracycline,S
1280.29855,cefoxitin,R
1280.29855,ciprofloxacin,S
1280.29855,erythromycin,S
1280.29855,tetracycline,S
1280.29856,cefoxitin,R
1280.29856,ciprofloxacin,S
1280.29856,erythromycin,S
1280.29856,tetracycline,S
1280.29857,cefoxitin,R
1280.29857,ciprofloxacin,R
1280.29857,erythromycin,S
1280.29857,tetracycline,S
1280.29858,cefoxitin,R
1280.29859,cefoxitin,R
1280.29859,ciprofloxacin,R
1280.29859,erythromycin,S
1280.29859,tetracycline,S
1280.29860,cefoxitin,R
1280.29860,ciprofloxacin,S
1280.29860,erythromycin,R
1280.29860,tetracycline,S
1280.29861,cefoxitin,R
1280.29861,ciprofloxacin,S
1280.29861,erythromycin,S
1280.29861,tetracycline,S
1280.29862,cefoxitin,R
1280.29862,ciprofloxacin,R
1280.29862,erythromycin,S
1280.29862,tetracycline,S
1280.29863,cefoxitin,R
1280.29864,cefoxitin,R
1280.29865,cefoxitin,R
1280.29865,ciprofloxacin,R
1280.29865,erythromycin,R
1280.29865,tetracycline,S
1280.29866,cefoxitin,R
1280.29867,cefoxitin,R
1280.29867,ciprofloxacin,R
1280.29867,erythromycin,R
1280.29867,tetracycline,S
1280.29868,cefoxitin,R
1280.29869,cefoxitin,R
1280.29869,ciprofloxacin,S
1280.29869,erythromycin,R
1280.29869,tetracycline,S
1280.29870,cefoxitin,R
1280.29870,ciprofloxacin,S
1280.29870,erythromycin,S
1280.29870,tetracycline,S
1280.29871,cefoxitin,R
1280.29871,ciprofloxacin,R
1280.29871,erythromycin,R
1280.29871,tetracycline,S
1280.29872,cefoxitin,R
1280.29872,ciprofloxacin,R
1280.29872,erythromycin,S
1280.29872,tetracycline,S
1280.29873,cefoxitin,R
1280.29873,ciprofloxacin,R
1280.29873,erythromycin,S
1280.29873,tetracycline,S
1280.29874,cefoxitin,R
1280.29874,ciprofloxacin,S
1280.29874,erythromycin,S
1280.29874,tetracycline,S
1280.29875,cefoxitin,R
1280.29875,ciprofloxacin,R
1280.29875,erythromycin,S
1280.29875,tetracycline,S
1280.29876,cefoxitin,R
1280.29876,ciprofloxacin,R
1280.29876,erythromycin,R
1280.29876,tetracycline,S
1280.29877,cefoxitin,R
1280.29877,ciprofloxacin,R
1280.29877,erythromycin,R
1280.29877,tetracycline,S
1280.29878,cefoxitin,R
1280.29878,ciprofloxacin,S
1280.29878,erythromycin,R
1280.29878,tetracycline,S
1280.29879,cefoxitin,R
1280.29879,ciprofloxacin,R
1280.29879,erythromycin,R
1280.29879,tetracycline,R
1280.29880,cefoxitin,R
1280.29881,cefoxitin,R
1280.29881,ciprofloxacin,S
1280.29881,erythromycin,R
1280.29881,tetracycline,S
1280.29882,cefoxitin,R
1280.29882,ciprofloxacin,R
1280.29882,erythromycin,R
1280.29882,tetracycline,S
1280.29883,cefoxitin,R
1280.29883,ciprofloxacin,S
1280.29883,erythromycin,R
1280.29883,tetracycline,S
1280.29884,cefoxitin,R
1280.29884,ciprofloxacin,R
1280.29884,erythromycin,S
1280.29884,tetracycline,S
1280.29885,cefoxitin,R
1280.29885,ciprofloxacin,S
1280.29885,erythromycin,S
1280.29885,tetracycline,S
1280.29886,cefoxitin,R
1280.29887,cefoxitin,R
1280.29887,ciprofloxacin,R
1280.29887,erythromycin,S
1280.29887,tetracycline,S
1280.29888,cefoxitin,R
1280.29888,ciprofloxacin,S
1280.29888,erythromycin,S
1280.29888,tetracycline,S
1280.29889,cefoxitin,R
1280.29889,ciprofloxacin,R
1280.29889,erythromycin,S
1280.29889,tetracycline,S
1280.29890,cefoxitin,R
1280.29890,ciprofloxacin,R
1280.29890,erythromycin,S
1280.29890,tetracycline,S
1280.29891,cefoxitin,R
1280.29891,ciprofloxacin,R
1280.29891,erythromycin,R
1280.29891,tetracycline,S
1280.29892,cefoxitin,R
1280.29892,erythromycin,R
1280.29892,tetracycline,S
1280.29893,cefoxitin,R
1280.29893,ciprofloxacin,R
1280.29893,erythromycin,R
1280.29893,tetracycline,R
1280.29894,cefoxitin,R
1280.29894,ciprofloxacin,R
1280.29894,erythromycin,R
1280.29894,tetracycline,R
1280.29895,cefoxitin,R
1280.29895,ciprofloxacin,R
1280.29895,erythromycin,S
1280.29895,tetracycline,S
1280.29896,cefoxitin,R
1280.29896,ciprofloxacin,R
1280.29896,erythromycin,R
1280.29896,tetracycline,S
1280.29897,cefoxitin,R
1280.29897,ciprofloxacin,R
1280.29897,erythromycin,R
1280.29897,tetracycline,S
1280.29898,cefoxitin,R
1280.29898,ciprofloxacin,R
1280.29898,erythromycin,S
1280.29898,tetracycline,S
1280.29899,cefoxitin,R
1280.29899,ciprofloxacin,S
1280.29899,erythromycin,S
1280.29899,tetracycline,S
1280.29900,cefoxitin,R
1280.29900,ciprofloxacin,S
1280.29900,erythromycin,S
1280.29900,tetracycline,S
1280.29901,cefoxitin,R
1280.29901,ciprofloxacin,R
1280.29901,erythromycin,R
1280.29901,tetracycline,R
1280.29902,cefoxitin,R
1280.29902,ciprofloxacin,S
1280.29902,erythromycin,S
1280.29902,tetracycline,S
1280.29903,cefoxitin,R
1280.29903,ciprofloxacin,S
1280.29903,erythromycin,R
1280.29903,tetracycline,R
1280.29904,cefoxitin,R
1280.29904,ciprofloxacin,R
1280.29904,erythromycin,R
1280.29904,tetracycline,R
1280.29905,cefoxitin,R
1280.29906,cefoxitin,R
1280.29906,ciprofloxacin,R
1280.29906,erythromycin,R
1280.29906,tetracycline,R
1280.29907,cefoxitin,R
1280.29907,ciprofloxacin,R
1280.29907,erythromycin,R
1280.29907,tetracycline,S
1280.29908,cefoxitin,R
1280.29908,ciprofloxacin,R
1280.29908,erythromycin,R
1280.29908,tetracycline,S
1280.29909,cefoxitin,R
1280.29909,ciprofloxacin,S
1280.29909,erythromycin,S
1280.29909,tetracycline,S
1280.29910,cefoxitin,R
1280.29910,ciprofloxacin,S
1280.29910,erythromycin,S
1280.29910,tetracycline,S
1280.29911,cefoxitin,R
1280.29911,ciprofloxacin,R
1280.29911,erythromycin,S
1280.29911,tetracycline,S
1280.29912,cefoxitin,R
1280.29912,ciprofloxacin,R
1280.29912,erythromycin,R
1280.29912,tetracycline,R
1280.29913,cefoxitin,R
1280.29913,ciprofloxacin,R
1280.29914,cefoxitin,R
1280.29914,ciprofloxacin,R
1280.29914,erythromycin,S
1280.29914,tetracycline,S
1280.29915,cefoxitin,R
1280.29915,ciprofloxacin,R
1280.29915,erythromycin,R
1280.29915,tetracycline,S
1280.29916,cefoxitin,R
1280.29916,erythromycin,S
1280.29916,tetracycline,S
1280.29917,cefoxitin,R
1280.29917,ciprofloxacin,S
1280.29917,erythromycin,S
1280.29917,tetracycline,S
1280.29918,cefoxitin,R
1280.29918,ciprofloxacin,R
1280.29918,erythromycin,S
1280.29918,tetracycline,S
1280.29919,cefoxitin,R
1280.29919,ciprofloxacin,R
1280.29919,erythromycin,R
1280.29919,tetracycline,S
1280.29920,cefoxitin,R
1280.29920,ciprofloxacin,R
1280.29920,erythromycin,R
1280.29920,tetracycline,S
1280.29921,cefoxitin,R
1280.29921,ciprofloxacin,R
1280.29921,erythromycin,R
1280.29921,tetracycline,S
1280.29922,cefoxitin,R
1280.29923,cefoxitin,R
1280.29923,ciprofloxacin,R
1280.29923,erythromycin,R
